id,document_id,matter_id,title,type,status,created_at,updated_at
68d80d75-8480-41ea-89f0-bbd7409139c1,test-document-ws-1783174759754-d4ca5j-1-doc-1,test-document-ws-1783174759754-d4ca5j-1,Doc 1,contract,draft,2026-07-04 14:19:19.857,2026-07-04 14:19:19.857
75921d23-8019-450a-8c6a-4b6decd1f27a,doc-mr6h0mtc-lsgh86,mock-intake-1783176113270-idem-docup,代理词（更新）,representation,draft,2026-07-04 14:41:53.318,2026-07-04 14:41:53.318
115a0f32-845c-44d3-a2cc-5d91cad821c8,test-document-ws-1783174760903-aunma0-1-doc-1,test-document-ws-1783174760903-aunma0-1,Doc 1,contract,draft,2026-07-04 14:19:21.011,2026-07-04 14:19:21.011
a0921ca1-e38e-45f1-82ad-a9288c3cb633,test-document-ws-1783177028227-ao1it2-1-doc-1,test-document-ws-1783177028227-ao1it2-1,Doc 1,contract,draft,2026-07-04 14:57:08.328,2026-07-04 14:57:08.328
73e1ac42-c706-4d28-9602-26639998b36b,test-matter-ci-1783177028227-2l0393-ws-doc-2,test-matter-ci-1783177028227-2l0393-ws,Document 2,"",draft,2026-07-04 14:57:08.374,2026-07-04 14:57:08.374
b15f00b6-f53a-495f-b774-898e5c3604ad,test-matter-ci-1783174760903-fgknse-ws-doc-1,test-matter-ci-1783174760903-fgknse-ws,Document 1,"",draft,2026-07-04 14:19:21.061,2026-07-04 14:19:21.061
79c6bd9c-db29-43a1-a927-bd05c58e3c45,test-matter-ci-1783174760903-fgknse-ws-doc-2,test-matter-ci-1783174760903-fgknse-ws,Document 2,"",draft,2026-07-04 14:19:21.063,2026-07-04 14:19:21.063
1304ed42-f568-497f-b06c-8ed37f58fb62,test-matter-ci-1783174760903-fgknse-ws-doc-3,test-matter-ci-1783174760903-fgknse-ws,Document 3,"",draft,2026-07-04 14:19:21.065,2026-07-04 14:19:21.065
943fdc16-e46f-43ec-9716-52c78bb7a67c,test-matter-ci-1783174760903-fgknse-ws-doc-4,test-matter-ci-1783174760903-fgknse-ws,Document 4,"",draft,2026-07-04 14:19:21.067,2026-07-04 14:19:21.067
20288c4c-c635-4727-bfdc-e16a6ff83f01,test-matter-ci-1783174760903-fgknse-ws-doc-5,test-matter-ci-1783174760903-fgknse-ws,Document 5,"",draft,2026-07-04 14:19:21.068,2026-07-04 14:19:21.068
4ad672a4-f7c5-490d-bb3b-2af759d99233,test-matter-ci-1783174760903-fgknse-ws-doc-6,test-matter-ci-1783174760903-fgknse-ws,Document 6,"",draft,2026-07-04 14:19:21.069,2026-07-04 14:19:21.069
9487720b-cdd3-4f56-9015-12980a22c5b5,doc-mr6g7nig-kjzlpn,mock-intake-1783174761142-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 14:19:21.249,2026-07-04 14:19:21.249
1348ef0d-2527-465b-b180-43ca6c515979,doc-1783174761306,mock-intake-1783174761305-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 14:19:21.307,2026-07-04 14:19:21.307
9b4b63d0-091e-4cd1-a16f-7cd402fcdead,doc-orig-1783174761390,mock-intake-1783174761387-cdu,Original Doc,representation,active,2026-07-04 14:19:21.391,2026-07-04 14:19:21.391
d635f748-3d91-48e1-b9bf-36cc553ed39e,doc-mr6g7np3-qcrz1p,mock-intake-1783174761387-cdu,代理词（更新）,representation,draft,2026-07-04 14:19:21.418,2026-07-04 14:19:21.418
bb8fb82c-b588-4740-8b0c-2d01bd6ec0d8,doc-mr6g7npo-h7msxx,mock-intake-1783174761387-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 14:19:21.421,2026-07-04 14:19:21.421
14f14cbd-2c27-4758-bf5e-52df367aae34,doc-mr6g7nsg-t0rev3,mock-intake-1783174761514-idem-chdoc,t,challenge_opinion,draft,2026-07-04 14:19:21.58,2026-07-04 14:19:21.58
091c21fc-8bfd-459a-9981-dc04e7a4bc97,doc-mr6g7nuw-waje77,mock-intake-1783174761603-idem-docup,代理词（更新）,representation,draft,2026-07-04 14:19:21.641,2026-07-04 14:19:21.641
8b0fe07e-33cb-4bae-9890-77d3712496ad,test-matter-ci-1783177028227-2l0393-ws-doc-3,test-matter-ci-1783177028227-2l0393-ws,Document 3,"",draft,2026-07-04 14:57:08.376,2026-07-04 14:57:08.376
7327421c-375a-4f7e-87d0-0367120a54f2,test-matter-ci-1783177028227-2l0393-ws-doc-4,test-matter-ci-1783177028227-2l0393-ws,Document 4,"",draft,2026-07-04 14:57:08.377,2026-07-04 14:57:08.377
96c64208-9fea-4856-aa36-bc31fa3061e1,test-matter-ci-1783177028227-2l0393-ws-doc-5,test-matter-ci-1783177028227-2l0393-ws,Document 5,"",draft,2026-07-04 14:57:08.378,2026-07-04 14:57:08.378
84e6ac68-b48e-47c8-9526-1f377bde8b8a,test-matter-ci-1783177028227-2l0393-ws-doc-6,test-matter-ci-1783177028227-2l0393-ws,Document 6,"",draft,2026-07-04 14:57:08.379,2026-07-04 14:57:08.379
654749f1-a494-468f-9bff-82583f01e210,doc-mr6hk8yw-gyaiea,mock-intake-1783177028436-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 14:57:08.471,2026-07-04 14:57:08.471
f8c128bc-6d39-4581-9f11-adfa75efbc8c,doc-1783177028531,mock-intake-1783177028529-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 14:57:08.532,2026-07-04 14:57:08.532
80dc364f-d9a9-4f1b-bbf2-e022cc0ea21e,doc-orig-1783177028566,mock-intake-1783177028564-cdu,Original Doc,representation,active,2026-07-04 14:57:08.567,2026-07-04 14:57:08.567
4398d026-6cfc-4723-81a7-f45e97eabb6e,doc-mr6hk922-m1u0fe,mock-intake-1783177028564-cdu,代理词（更新）,representation,draft,2026-07-04 14:57:08.583,2026-07-04 14:57:08.583
e1d819f4-17ab-478e-8a12-c13bd042b4dc,doc-mr6hk934-n9tnb6,mock-intake-1783177028564-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 14:57:08.608,2026-07-04 14:57:08.608
b8eec09e-8f33-4839-a41d-4903b5a62c12,doc-mr6hk96g-bg2weq,mock-intake-1783177028726-idem-chdoc,t,challenge_opinion,draft,2026-07-04 14:57:08.734,2026-07-04 14:57:08.734
6239d07b-3611-4c7b-bd54-7cbf73f34235,doc-mr6hk971-jyp4z9,mock-intake-1783177028745-idem-docup,代理词（更新）,representation,draft,2026-07-04 14:57:08.757,2026-07-04 14:57:08.757
d4cc3e0e-43ae-4e97-9ceb-5455f02f5ca9,test-document-ws-1783232674488-vpn6or-1-doc-1,test-document-ws-1783232674488-vpn6or-1,Doc 1,contract,draft,2026-07-05 06:24:34.597,2026-07-05 06:24:34.597
fe1ce5f2-e8e0-4f79-af8b-dde36660a7fa,test-document-ws-1783177065884-re2oap-1-doc-1,test-document-ws-1783177065884-re2oap-1,Doc 1,contract,draft,2026-07-04 14:57:45.98,2026-07-04 14:57:45.98
ff9a5b28-43cb-4fc0-8a74-aac110b2c9fb,test-matter-ci-1783177065884-no0vgg-ws-doc-1,test-matter-ci-1783177065884-no0vgg-ws,Document 1,"",draft,2026-07-04 14:57:46.025,2026-07-04 14:57:46.025
31b6065e-71c4-4f18-b6d2-b0030f2dec84,test-matter-ci-1783177065884-no0vgg-ws-doc-2,test-matter-ci-1783177065884-no0vgg-ws,Document 2,"",draft,2026-07-04 14:57:46.027,2026-07-04 14:57:46.027
b213f6ff-790d-4a34-a2ee-798086e86ff2,test-matter-ci-1783177065884-no0vgg-ws-doc-3,test-matter-ci-1783177065884-no0vgg-ws,Document 3,"",draft,2026-07-04 14:57:46.028,2026-07-04 14:57:46.028
57bc5439-f1a2-4490-9e0b-1bf9b70a4bdf,test-matter-ci-1783177065884-no0vgg-ws-doc-4,test-matter-ci-1783177065884-no0vgg-ws,Document 4,"",draft,2026-07-04 14:57:46.03,2026-07-04 14:57:46.03
36f5ffd4-d494-4cb4-aa19-8c5fa2f2707b,test-matter-ci-1783177065884-no0vgg-ws-doc-5,test-matter-ci-1783177065884-no0vgg-ws,Document 5,"",draft,2026-07-04 14:57:46.031,2026-07-04 14:57:46.031
3192c5d4-b89a-4522-bf53-6a1add304d9e,test-matter-ci-1783177065884-no0vgg-ws-doc-6,test-matter-ci-1783177065884-no0vgg-ws,Document 6,"",draft,2026-07-04 14:57:46.032,2026-07-04 14:57:46.032
8a46abb5-759e-44e6-b5cd-8529183a930e,doc-mr6hl215-vdcfcx,mock-intake-1783177066109-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 14:57:46.15,2026-07-04 14:57:46.15
23449fb7-ccbd-4463-a46b-da67cbf8ec11,doc-1783177066222,mock-intake-1783177066220-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 14:57:46.223,2026-07-04 14:57:46.223
d798fe34-045a-4266-8298-c5db68c49a70,doc-orig-1783177066281,mock-intake-1783177066280-cdu,Original Doc,representation,active,2026-07-04 14:57:46.282,2026-07-04 14:57:46.282
29818f7b-8703-4b4d-ad6a-12093babecb0,doc-mr6hl25p-j674j7,mock-intake-1783177066280-cdu,代理词（更新）,representation,draft,2026-07-04 14:57:46.292,2026-07-04 14:57:46.292
9211d77f-7bb3-437c-b66b-a823b15b8668,doc-mr6hl25y-0ijg1v,mock-intake-1783177066280-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 14:57:46.295,2026-07-04 14:57:46.295
8fee06cb-eb3e-49f5-a196-2ba0d6b7ccec,doc-mr6hl28v-5w4gkb,mock-intake-1783177066397-idem-chdoc,t,challenge_opinion,draft,2026-07-04 14:57:46.416,2026-07-04 14:57:46.416
a39cf6d1-9efc-49ed-bf0d-6d4c535276ae,doc-mr6hl29j-wofeyp,mock-intake-1783177066422-idem-docup,代理词（更新）,representation,draft,2026-07-04 14:57:46.429,2026-07-04 14:57:46.429
42e94db8-54bb-4a09-bdeb-250bd9fcaace,test-document-ws-1783177969155-b9n5m0-1-doc-1,test-document-ws-1783177969155-b9n5m0-1,Doc 1,contract,draft,2026-07-04 15:12:49.254,2026-07-04 15:12:49.254
34f26569-a2b2-4fef-be52-b18773f4e114,test-matter-ci-1783177969155-2jx4hv-ws-doc-1,test-matter-ci-1783177969155-2jx4hv-ws,Document 1,"",draft,2026-07-04 15:12:49.301,2026-07-04 15:12:49.301
a80c9815-8ce3-4b3b-8af4-f72c8d36626f,test-matter-ci-1783177969155-2jx4hv-ws-doc-2,test-matter-ci-1783177969155-2jx4hv-ws,Document 2,"",draft,2026-07-04 15:12:49.303,2026-07-04 15:12:49.303
1ca554ee-93eb-493d-8ba8-34135bde0c08,test-matter-ci-1783177969155-2jx4hv-ws-doc-3,test-matter-ci-1783177969155-2jx4hv-ws,Document 3,"",draft,2026-07-04 15:12:49.305,2026-07-04 15:12:49.305
c5e01f1e-497d-4143-bb45-a316635360b9,test-matter-ci-1783177969155-2jx4hv-ws-doc-4,test-matter-ci-1783177969155-2jx4hv-ws,Document 4,"",draft,2026-07-04 15:12:49.306,2026-07-04 15:12:49.306
bf412494-55dd-44ab-839b-4550cbce981c,test-matter-ci-1783177969155-2jx4hv-ws-doc-5,test-matter-ci-1783177969155-2jx4hv-ws,Document 5,"",draft,2026-07-04 15:12:49.307,2026-07-04 15:12:49.307
efe5d386-2bfc-4744-9cc4-c9732ac7fa1c,test-matter-ci-1783177969155-2jx4hv-ws-doc-6,test-matter-ci-1783177969155-2jx4hv-ws,Document 6,"",draft,2026-07-04 15:12:49.308,2026-07-04 15:12:49.308
7848f147-2e0f-4d65-a4df-2309df604bf3,doc-mr6i4f23-5bn5r7,mock-intake-1783177969387-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 15:12:49.476,2026-07-04 15:12:49.476
9edfa457-c4be-42ce-abd2-cdce35534b3b,doc-1783177969576,mock-intake-1783177969575-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 15:12:49.577,2026-07-04 15:12:49.577
c2e38dd0-f088-451b-a59e-5af33e191a1a,doc-orig-1783177969589,mock-intake-1783177969588-cdu,Original Doc,representation,active,2026-07-04 15:12:49.589,2026-07-04 15:12:49.589
81b57884-f193-4e17-aac6-ab4b1db0b1d0,doc-mr6i4f5l-cf8269,mock-intake-1783177969588-cdu,代理词（更新）,representation,draft,2026-07-04 15:12:49.613,2026-07-04 15:12:49.613
5a9c50aa-cf3f-4cde-a303-df172819c577,doc-mr6i4f6a-7f4irx,mock-intake-1783177969588-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 15:12:49.619,2026-07-04 15:12:49.619
044e1977-9b26-4f16-9426-a8f4493e5c3f,doc-mr6i4f87-agzjoj,mock-intake-1783177969682-idem-chdoc,t,challenge_opinion,draft,2026-07-04 15:12:49.699,2026-07-04 15:12:49.699
0e799507-214d-44d2-a4ea-bddd5e881643,doc-mr6i4f8v-q29cct,mock-intake-1783177969705-idem-docup,代理词（更新）,representation,draft,2026-07-04 15:12:49.718,2026-07-04 15:12:49.718
14261543-5d7e-4cc0-9288-aef59d4158ae,test-document-ws-1783178164313-lgbhzx-1-doc-1,test-document-ws-1783178164313-lgbhzx-1,Doc 1,contract,draft,2026-07-04 15:16:04.428,2026-07-04 15:16:04.428
c1db8f99-4340-4a78-944f-7e530a1e1aa0,test-matter-ci-1783178164313-n7u8et-ws-doc-1,test-matter-ci-1783178164313-n7u8et-ws,Document 1,"",draft,2026-07-04 15:16:04.474,2026-07-04 15:16:04.474
95b5cc5c-e06e-410d-b795-e52309954d59,test-matter-ci-1783178164313-n7u8et-ws-doc-2,test-matter-ci-1783178164313-n7u8et-ws,Document 2,"",draft,2026-07-04 15:16:04.475,2026-07-04 15:16:04.475
bd5bad38-9111-4cfe-bfd5-d3ca97651ef8,test-matter-ci-1783178164313-n7u8et-ws-doc-3,test-matter-ci-1783178164313-n7u8et-ws,Document 3,"",draft,2026-07-04 15:16:04.477,2026-07-04 15:16:04.477
aa5fffa6-17e5-4387-b117-b930740ffd14,test-matter-ci-1783178164313-n7u8et-ws-doc-4,test-matter-ci-1783178164313-n7u8et-ws,Document 4,"",draft,2026-07-04 15:16:04.478,2026-07-04 15:16:04.478
ad3a80f5-8fde-4ed2-b4e6-c23d5f3cc2d7,test-matter-ci-1783178164313-n7u8et-ws-doc-5,test-matter-ci-1783178164313-n7u8et-ws,Document 5,"",draft,2026-07-04 15:16:04.479,2026-07-04 15:16:04.479
2ce1e0d3-e4b7-447c-abd1-c3cbb1581fbd,test-matter-ci-1783178164313-n7u8et-ws-doc-6,test-matter-ci-1783178164313-n7u8et-ws,Document 6,"",draft,2026-07-04 15:16:04.48,2026-07-04 15:16:04.48
ec2fac74-9bc0-4248-a024-a3f30d892d7b,doc-mr6i8ll4-nea01s,mock-intake-1783178164547-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 15:16:04.58,2026-07-04 15:16:04.58
f66ab0ed-4b77-4492-b79a-1c6fc32304d9,doc-1783178164732,mock-intake-1783178164715-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 15:16:04.733,2026-07-04 15:16:04.733
fb9ae516-8f1a-45e2-9aec-946d76aefed6,doc-orig-1783178164748,mock-intake-1783178164746-cdu,Original Doc,representation,active,2026-07-04 15:16:04.749,2026-07-04 15:16:04.749
458b4788-a8fa-4bdd-9ca2-80718cce40e0,doc-mr6i8lqn-5yon12,mock-intake-1783178164746-cdu,代理词（更新）,representation,draft,2026-07-04 15:16:04.773,2026-07-04 15:16:04.773
61e32dcf-80c7-4ef7-a626-3dad301c2d02,doc-mr6i8lrg-ynfpqq,mock-intake-1783178164746-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 15:16:04.781,2026-07-04 15:16:04.781
3738cc90-372b-4065-967d-667653dd67ec,doc-mr6i8lta-b5qqud,mock-intake-1783178164842-idem-chdoc,t,challenge_opinion,draft,2026-07-04 15:16:04.861,2026-07-04 15:16:04.861
2e05fcde-fbae-4db2-b393-2b51225dacee,doc-mr6i8lu0-pllgmd,mock-intake-1783178164868-idem-docup,代理词（更新）,representation,draft,2026-07-04 15:16:04.889,2026-07-04 15:16:04.889
606172fe-62a1-4e2d-8e4e-6f800b1d8d20,test-document-ws-1783179010912-7zyyrz-1-doc-1,test-document-ws-1783179010912-7zyyrz-1,Doc 1,contract,draft,2026-07-04 15:30:11.013,2026-07-04 15:30:11.013
6aa67d51-5fc0-4f6a-b27b-aa17baca6a14,doc-1783232674841,mock-intake-1783232674838-dus-c,challenge doc,challenge_opinion,draft,2026-07-05 06:24:34.842,2026-07-05 06:24:34.842
f0592c3d-6af5-4556-bd5a-5f989a60baa5,doc-orig-1783232674870,mock-intake-1783232674867-cdu,Original Doc,representation,active,2026-07-05 06:24:34.871,2026-07-05 06:24:34.871
2dcb403c-69d8-4b8e-924a-a801103f53d8,test-document-ws-1783237695792-kmf73j-1-doc-1,test-document-ws-1783237695792-kmf73j-1,Doc 1,contract,draft,2026-07-05 07:48:15.936,2026-07-05 07:48:15.936
c287848e-ac61-4913-a28e-1d3ba17b764b,test-matter-ci-1783237695792-k62dtv-ws-doc-1,test-matter-ci-1783237695792-k62dtv-ws,Document 1,"",draft,2026-07-05 07:48:15.987,2026-07-05 07:48:15.987
48f44e1c-1b00-4537-a129-508962d0015e,test-matter-ci-1783179010912-o1x21z-ws-doc-1,test-matter-ci-1783179010912-o1x21z-ws,Document 1,"",draft,2026-07-04 15:30:11.058,2026-07-04 15:30:11.058
224566ee-365e-487c-924d-6f2036091d2e,test-matter-ci-1783179010912-o1x21z-ws-doc-2,test-matter-ci-1783179010912-o1x21z-ws,Document 2,"",draft,2026-07-04 15:30:11.06,2026-07-04 15:30:11.06
a4b7c4fe-6ff2-4da9-9ec2-7aa638d8b026,test-matter-ci-1783179010912-o1x21z-ws-doc-3,test-matter-ci-1783179010912-o1x21z-ws,Document 3,"",draft,2026-07-04 15:30:11.061,2026-07-04 15:30:11.061
16574661-1361-4b45-a197-281131be58e2,test-matter-ci-1783179010912-o1x21z-ws-doc-4,test-matter-ci-1783179010912-o1x21z-ws,Document 4,"",draft,2026-07-04 15:30:11.063,2026-07-04 15:30:11.063
029bd316-e98b-4cde-82be-eddbc2e9679e,test-matter-ci-1783179010912-o1x21z-ws-doc-5,test-matter-ci-1783179010912-o1x21z-ws,Document 5,"",draft,2026-07-04 15:30:11.064,2026-07-04 15:30:11.064
7cfec762-a924-4a4a-9916-7bed5bc92d95,test-matter-ci-1783179010912-o1x21z-ws-doc-6,test-matter-ci-1783179010912-o1x21z-ws,Document 6,"",draft,2026-07-04 15:30:11.065,2026-07-04 15:30:11.065
b4dddf68-2928-4081-a117-5fe26eb009df,doc-mr6iqqt2-pf3h9s,mock-intake-1783179011112-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 15:30:11.143,2026-07-04 15:30:11.143
dfd56f60-cd94-468d-b12c-774036958114,doc-1783179011220,mock-intake-1783179011217-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 15:30:11.222,2026-07-04 15:30:11.222
e74e49d1-e483-453d-a6dd-92532fe5a27d,doc-orig-1783179011241,mock-intake-1783179011240-cdu,Original Doc,representation,active,2026-07-04 15:30:11.242,2026-07-04 15:30:11.242
bded1d67-117d-457f-b8c2-21139333c53e,doc-mr6iqqxa-qfut8u,mock-intake-1783179011240-cdu,代理词（更新）,representation,draft,2026-07-04 15:30:11.306,2026-07-04 15:30:11.306
329f36f3-8c53-44b2-a7ea-8e99bdcd8fb3,doc-mr6iqqy5-8uj99v,mock-intake-1783179011240-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 15:30:11.31,2026-07-04 15:30:11.31
6af52303-9506-4363-9a35-43c2f3905f8f,doc-mr6iqr11-06zmvb,mock-intake-1783179011411-idem-chdoc,t,challenge_opinion,draft,2026-07-04 15:30:11.42,2026-07-04 15:30:11.42
d6b33d91-1368-4d0e-8c4e-39ba71986100,doc-mr6iqr1i-hrceys,mock-intake-1783179011425-idem-docup,代理词（更新）,representation,draft,2026-07-04 15:30:11.443,2026-07-04 15:30:11.443
f5aec4d7-d13d-4120-bc0f-235aec9edb49,test-matter-ci-1783237695792-k62dtv-ws-doc-2,test-matter-ci-1783237695792-k62dtv-ws,Document 2,"",draft,2026-07-05 07:48:15.991,2026-07-05 07:48:15.991
41b35504-24c6-4938-b4c8-627149c9d4dc,test-document-ws-1783179781169-wajadk-1-doc-1,test-document-ws-1783179781169-wajadk-1,Doc 1,contract,draft,2026-07-04 15:43:01.328,2026-07-04 15:43:01.328
399963e4-1301-4d73-a217-115a042fe472,test-matter-ci-1783179781169-b0qgyt-ws-doc-1,test-matter-ci-1783179781169-b0qgyt-ws,Document 1,"",draft,2026-07-04 15:43:01.375,2026-07-04 15:43:01.375
26e60489-226e-46c0-b9fc-a2408b20e7f8,test-matter-ci-1783179781169-b0qgyt-ws-doc-2,test-matter-ci-1783179781169-b0qgyt-ws,Document 2,"",draft,2026-07-04 15:43:01.378,2026-07-04 15:43:01.378
d8dcb88e-3084-4230-ae0f-c171e8515b6c,test-matter-ci-1783179781169-b0qgyt-ws-doc-3,test-matter-ci-1783179781169-b0qgyt-ws,Document 3,"",draft,2026-07-04 15:43:01.379,2026-07-04 15:43:01.379
0a77649a-c512-4cee-a716-bc840159c249,test-matter-ci-1783179781169-b0qgyt-ws-doc-4,test-matter-ci-1783179781169-b0qgyt-ws,Document 4,"",draft,2026-07-04 15:43:01.38,2026-07-04 15:43:01.38
6abc12c4-9c17-435c-8f84-aecee91b4482,test-matter-ci-1783179781169-b0qgyt-ws-doc-5,test-matter-ci-1783179781169-b0qgyt-ws,Document 5,"",draft,2026-07-04 15:43:01.382,2026-07-04 15:43:01.382
589c1466-57fa-467e-b564-5ace75da7250,test-matter-ci-1783179781169-b0qgyt-ws-doc-6,test-matter-ci-1783179781169-b0qgyt-ws,Document 6,"",draft,2026-07-04 15:43:01.392,2026-07-04 15:43:01.392
cd154bab-f1b1-46a5-bfc1-d2093bbf25c8,doc-mr6j798r-2k4i7d,mock-intake-1783179781505-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 15:43:01.521,2026-07-04 15:43:01.521
492452b3-38ea-4862-b4ab-1b64ddbefcb2,doc-1783179781610,mock-intake-1783179781609-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 15:43:01.611,2026-07-04 15:43:01.611
26b8d88e-cc6e-4061-a25d-100b8f4116d6,doc-orig-1783179781630,mock-intake-1783179781627-cdu,Original Doc,representation,active,2026-07-04 15:43:01.631,2026-07-04 15:43:01.631
19229440-9563-4dee-bea0-6eeaac1a47c1,doc-mr6j79c3-vif5vw,mock-intake-1783179781627-cdu,代理词（更新）,representation,draft,2026-07-04 15:43:01.644,2026-07-04 15:43:01.644
a12acd3e-a783-42c9-b01d-7b658b30524a,doc-mr6j79cf-bfouqb,mock-intake-1783179781627-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 15:43:01.647,2026-07-04 15:43:01.647
5d94727e-aa1a-4305-83c3-e2aa1ae2f9cb,doc-mr6j79ga-u3rrgf,mock-intake-1783179781781-idem-chdoc,t,challenge_opinion,draft,2026-07-04 15:43:01.794,2026-07-04 15:43:01.794
b46d6551-1215-4029-a31f-bd1ce82501d5,doc-mr6j79gy-gfqqd3,mock-intake-1783179781807-idem-docup,代理词（更新）,representation,draft,2026-07-04 15:43:01.816,2026-07-04 15:43:01.816
4ca2eec5-1752-49ca-92b9-6be57bdc2cfb,test-document-ws-1783180345074-46txcs-1-doc-1,test-document-ws-1783180345074-46txcs-1,Doc 1,contract,draft,2026-07-04 15:52:25.198,2026-07-04 15:52:25.198
8d6e6f3f-dc7b-41aa-823c-ffe3afe7728b,test-matter-ci-1783180345074-pg0yuv-ws-doc-1,test-matter-ci-1783180345074-pg0yuv-ws,Document 1,"",draft,2026-07-04 15:52:25.245,2026-07-04 15:52:25.245
839cf044-7394-4c28-9056-902f55b39a88,test-matter-ci-1783180345074-pg0yuv-ws-doc-2,test-matter-ci-1783180345074-pg0yuv-ws,Document 2,"",draft,2026-07-04 15:52:25.247,2026-07-04 15:52:25.247
ed64be23-41b7-474e-8395-6d783e26a0f1,test-matter-ci-1783180345074-pg0yuv-ws-doc-3,test-matter-ci-1783180345074-pg0yuv-ws,Document 3,"",draft,2026-07-04 15:52:25.248,2026-07-04 15:52:25.248
fbc3f5c1-d53d-4ebe-a517-09ceff4ff0c6,test-matter-ci-1783180345074-pg0yuv-ws-doc-4,test-matter-ci-1783180345074-pg0yuv-ws,Document 4,"",draft,2026-07-04 15:52:25.249,2026-07-04 15:52:25.249
a575f3e7-c817-4f99-ad2d-cadea9d6d108,test-matter-ci-1783180345074-pg0yuv-ws-doc-5,test-matter-ci-1783180345074-pg0yuv-ws,Document 5,"",draft,2026-07-04 15:52:25.25,2026-07-04 15:52:25.25
70530e9e-fd78-435a-bd25-e709e7fcc28f,test-matter-ci-1783180345074-pg0yuv-ws-doc-6,test-matter-ci-1783180345074-pg0yuv-ws,Document 6,"",draft,2026-07-04 15:52:25.252,2026-07-04 15:52:25.252
9f926345-d730-44d1-92d7-3bb018a0f9b0,doc-mr6jjc9v-oynxvs,mock-intake-1783180345307-confirm-doc,op.pdf,challenge_opinion,draft,2026-07-04 15:52:25.321,2026-07-04 15:52:25.321
0fd79e40-50e7-43eb-97c1-be679ddf321a,doc-1783180345421,mock-intake-1783180345420-dus-c,challenge doc,challenge_opinion,draft,2026-07-04 15:52:25.422,2026-07-04 15:52:25.422
fccb8c07-d673-444b-b5ca-f59f64065a27,doc-orig-1783180345439,mock-intake-1783180345437-cdu,Original Doc,representation,active,2026-07-04 15:52:25.44,2026-07-04 15:52:25.44
7a5ca705-f29b-4a1a-bf12-244a76a51e4a,doc-mr6jjcde-w74zha,mock-intake-1783180345437-cdu,代理词（更新）,representation,draft,2026-07-04 15:52:25.486,2026-07-04 15:52:25.486
c46108cf-400c-4145-abbd-d1eb2893ffdb,doc-mr6jjcet-ovv7pa,mock-intake-1783180345437-cdu,庭审提纲（更新）,hearing_outline,draft,2026-07-04 15:52:25.493,2026-07-04 15:52:25.493
c54618f2-7e5b-4bd6-8fb6-102c48b06fd9,doc-mr6jjchh-eh75zz,mock-intake-1783180345586-idem-chdoc,t,challenge_opinion,draft,2026-07-04 15:52:25.597,2026-07-04 15:52:25.597
311daf6b-fd04-4c93-941d-a3dc95de1279,doc-mr6jjci6-bj2bau,mock-intake-1783180345607-idem-docup,代理词（更新）,representation,draft,2026-07-04 15:52:25.64,2026-07-04 15:52:25.64
bb1c79c7-4e34-4494-a22f-6a10926ae216,test-document-ws-1783180767238-npibzi-1-doc-1,test-document-ws-1783180767238-npibzi-1,Doc 1,contract,draft,2026-07-04 15:59:27.366,2026-07-04 15:59:27.366
25c0241b-8854-4de2-b105-960f0219a3a3,test-matter-ci-1783180767239-ti5cao-ws-doc-1,test-matter-ci-1783180767239-ti5cao-ws,Document 1,"",draft,2026-07-04 15:59:27.413,2026-07-04 15:59:27.413
3b78e558-4800-4ee6-b989-af5647cdd52d,test-matter-ci-1783180767239-ti5cao-ws-doc-2,test-matter-ci-1783180767239-ti5cao-ws,Document 2,"",draft,2026-07-04 15:59:27.414,2026-07-04 15:59:27.414
94eb3c4c-6210-418a-8f9b-b4a3d508cc1c,test-matter-ci-1783180767239-ti5cao-ws-doc-3,test-matter-ci-1783180767239-ti5cao-ws,Document 3,"",draft,2026-07-04 15:59:27.416,2026-07-04 15:59:27.416
a0c6407e-a3fa-4ead-8da6-fb051c3baafc,test-matter-ci-1783180767239-ti5cao-ws-doc-4,test-matter-ci-1783180767239-ti5cao-ws,Document 4,"",draft,2026-07-04 15:59:27.417,2026-07-04 15:59:27.417
